id,x,y,z,label,category
12480,1.061085,-1.167766,0.414285,0,Genes
12481,0.885032,-2.402209,-1.419012,0,Genes
12482,1.172167,-1.928203,1.335343,0,Genes
12483,1.722463,1.898588,2.472213,0,Genes
12484,-0.354895,1.853414,-0.063100,0,Genes
12485,-0.557239,0.317060,-0.321579,0,Genes
12486,0.219720,-0.454601,0.111517,0,Genes
12487,-0.077488,-0.590389,0.404582,0,Genes
12488,0.735558,0.621208,-1.555245,0,Genes
12489,0.315957,-1.589035,3.281936,0,Genes
12490,0.677810,0.426057,0.237054,0,Genes
12491,0.322385,-0.625536,-0.069794,0,Genes
12492,0.154484,0.518847,-1.232745,0,Genes
12493,1.243082,0.576943,-1.457373,0,Genes
12494,-0.431850,0.076483,0.740153,0,Genes
12495,3.090220,-1.323023,0.474967,0,Genes
12496,1.048425,-0.981890,-1.118237,0,Genes
12497,-0.402601,3.216579,0.845271,0,Genes
12498,-0.690066,0.063056,-0.091763,0,Genes
12499,0.221876,0.409895,0.113158,0,Genes
12500,0.256341,-0.682936,-1.065641,0,Genes
12501,-1.025952,-0.562114,0.251826,0,Genes
12502,0.147732,-1.212648,1.856388,0,Genes
12503,-1.549133,0.330973,0.168844,0,Genes
12504,-0.284719,-0.211376,0.590962,0,Genes
12505,1.204196,0.177872,-1.181050,0,Genes
12506,-1.111083,1.477949,-0.167157,0,Genes
12507,-0.162301,-1.288682,-0.979705,0,Genes
12508,1.592844,2.245579,-0.427394,0,Genes
12509,0.147320,0.274206,-0.191606,0,Genes
12510,1.799230,1.735906,2.007819,0,Genes
12511,0.188899,0.071844,0.372969,0,Genes
12512,-0.379986,1.690477,-0.070889,0,Genes
12513,0.384419,-0.993256,-0.183678,0,Genes
12514,-0.329864,0.020290,-0.767388,0,Genes
12515,-1.734108,0.929466,-1.030775,0,Genes
12516,0.186142,0.759820,0.143581,0,Genes
12517,0.785020,2.213906,2.599577,0,Genes
12518,0.455730,-0.544439,-0.287383,0,Genes
12519,1.653552,-0.759769,0.017148,0,Genes
12520,1.648129,-1.734045,-1.064430,0,Genes
12521,0.118673,-0.088639,-0.599588,0,Genes
12522,1.176247,0.377888,0.323909,0,Genes
12523,-1.200803,-0.414035,1.001454,0,Genes
12524,-0.092221,0.014965,1.393118,0,Genes
12525,0.127550,-1.607118,1.785213,0,Genes
12526,1.114832,1.254035,-2.069262,0,Genes
12527,-1.060266,1.416286,-0.062906,0,Genes
12528,0.738422,1.132566,2.249341,0,Genes
12529,1.700203,1.383884,-0.852607,0,Genes
12530,0.220771,0.555416,-1.052294,0,Genes
12531,0.640624,0.568844,0.774943,0,Genes
12532,0.544344,-1.177130,-1.503100,0,Genes
12533,0.689471,1.563044,0.317097,0,Genes
12534,-1.215089,-0.423573,0.234147,0,Genes
12535,-0.804471,0.153429,0.922942,0,Genes
12536,0.314383,0.839742,-0.924715,0,Genes
12537,-0.482134,0.286109,1.778881,0,Genes
12538,-0.288928,-0.585876,0.380122,0,Genes
12539,0.960586,1.723686,-1.932580,0,Genes
12540,0.437937,1.113928,0.801545,0,Genes
12541,-1.600959,0.242454,-2.397711,0,Genes
12542,0.359402,0.843889,-0.435368,0,Genes
12543,-2.471559,-1.719883,0.587091,0,Genes
12544,-1.133939,0.775841,1.463860,0,Genes
12545,-0.330182,-0.514719,1.074103,0,Genes
12546,0.704469,-0.397643,-0.023347,0,Genes
12547,1.103946,-0.544721,1.806473,0,Genes
12548,-0.769299,1.130041,-1.299744,0,Genes
12549,-1.535734,0.057877,-1.600002,0,Genes
12550,-0.258879,-0.113473,-0.640953,0,Genes
12551,0.083033,0.319759,-2.100841,0,Genes
12552,-1.060124,-0.806954,0.479020,0,Genes
12553,-0.915381,0.899083,1.185840,0,Genes
12554,-1.509965,-0.607386,-1.668733,0,Genes
12555,1.787722,-0.616485,-0.292899,0,Genes
12556,0.208999,1.599050,1.640455,0,Genes
12557,-0.391683,1.943940,-0.290717,0,Genes
12558,-0.492446,-0.143297,-1.281935,0,Genes
12559,0.497580,-0.645422,0.969210,0,Genes
12560,-0.232731,0.689602,0.428002,0,Genes
12561,1.082221,-1.825649,-0.087984,0,Genes
12562,1.302908,-0.305871,0.514764,0,Genes
12563,-0.395865,0.903177,-0.389496,0,Genes
12564,-0.399895,-1.673715,-1.262269,0,Genes
12565,-0.631609,0.184310,1.220814,0,Genes
12566,-0.737172,0.356666,-0.917937,0,Genes
12567,-0.690156,0.200078,-0.604165,0,Genes
12568,0.161259,0.595412,0.864247,0,Genes
12569,-0.910329,-0.333546,0.777294,0,Genes
12570,0.090381,1.144736,-0.775529,0,Genes
12571,0.357449,-0.383393,-1.132025,0,Genes
12572,-0.825392,0.677528,-0.176168,0,Genes
12573,-1.679323,1.400289,2.208932,0,Genes
12574,0.608911,0.059344,-0.831461,0,Genes
12575,0.296497,-0.453788,0.592691,0,Genes
12576,-1.060774,-3.345520,0.373934,0,Genes
12577,-0.160143,0.341610,-1.665763,0,Genes
12578,-0.865907,-1.378799,-0.444764,0,Genes
12579,-1.649025,-1.847342,-1.475275,0,Genes
12580,0.431925,0.512315,0.681952,0,Genes
12581,-0.757328,1.184610,0.464675,0,Genes
12582,-0.305621,1.446008,0.710964,0,Genes
12583,-0.785801,0.558324,-1.154739,0,Genes
12584,-0.496990,1.773750,-1.216837,0,Genes
12585,-1.642495,0.471231,-0.400611,0,Genes
12586,-0.109240,-0.672497,-0.484256,0,Genes
12587,1.719513,0.790371,-1.803831,0,Genes
12588,0.167676,-1.183632,2.499327,0,Genes
12589,-1.430839,0.680794,0.163711,0,Genes
12590,1.001428,-0.367710,0.782716,0,Genes
12591,-0.077142,-0.949410,-0.364135,0,Genes
12592,1.591811,-2.623054,2.187463,0,Genes
12593,1.611036,0.116326,-0.627019,0,Genes
12594,-1.460490,-1.157400,1.307878,0,Genes
12595,-2.857171,-0.084070,0.276656,0,Genes
12596,0.921316,1.185127,1.238696,0,Genes
12597,1.002199,-0.394280,-3.218986,0,Genes
12598,0.646804,0.117934,-0.730972,0,Genes
12599,-1.143971,0.111262,1.290441,0,Genes
12600,0.080366,-0.538014,-0.501391,0,Genes
12601,0.259478,0.089912,0.213024,0,Genes
12602,-0.428661,1.115323,1.425074,0,Genes
12603,0.513288,0.535157,-0.152281,0,Genes
12604,-1.034095,1.040592,2.974005,0,Genes
12605,0.194815,-0.780129,0.135493,0,Genes
12606,-0.145276,0.592377,1.355380,0,Genes
12607,-1.500933,1.107489,-0.721745,0,Genes
12608,0.471960,0.387971,-0.295748,0,Genes
12609,1.471417,1.035957,-1.658460,0,Genes
12610,1.159319,-0.660143,1.242182,0,Genes
12611,-0.777485,0.487570,-1.596967,0,Genes
12612,-1.995424,-0.316194,-0.923305,0,Genes
12613,-1.138049,0.316544,-0.352960,0,Genes
12614,-0.194123,-0.581080,0.949123,0,Genes
12615,-1.608111,1.447211,0.011832,0,Genes
12616,-0.166692,-0.330830,0.589084,0,Genes
12617,0.029572,-0.529435,0.947540,0,Genes
12618,1.776535,-0.632368,-0.279334,0,Genes
12619,-0.695154,2.071894,0.257733,0,Genes
12620,-1.097705,-0.800721,-1.694129,0,Genes
12621,-0.808239,-1.292992,-0.362955,0,Genes
12622,0.924114,1.385018,-1.936448,0,Genes
12623,0.300511,-2.388399,0.250887,0,Genes
12624,0.420038,-1.142734,-0.252629,0,Genes
12625,1.261742,1.876512,2.009078,0,Genes
12626,-1.396703,-0.097134,-1.521179,0,Genes
12627,-0.928322,-0.039225,0.991546,0,Genes
12628,-0.295732,-0.684476,2.394017,0,Genes
12629,0.312448,0.775517,-1.962731,0,Genes
12630,2.319541,-2.074948,0.837272,0,Genes
12631,1.032034,0.741064,-0.081554,0,Genes
12632,0.213181,-0.397519,-0.203787,0,Genes
12633,0.061115,-0.081723,-0.917766,0,Genes
12634,1.002909,-0.334118,-1.017621,0,Genes
12635,-0.118322,1.158964,-1.181604,0,Genes
12636,-1.142677,-0.708043,0.211495,0,Genes
12637,-1.237207,-2.592161,-1.387966,0,Genes
12638,1.178936,2.065630,-0.652310,0,Genes
12639,0.501089,0.847085,-1.042198,0,Genes
12640,0.822232,0.775007,-1.824425,0,Genes
12641,-1.494018,-0.660238,1.384337,0,Genes
12642,-0.457053,0.253642,-0.138337,0,Genes
12643,-1.347134,-0.055071,1.941734,0,Genes
12644,0.869775,-0.838110,-1.548781,0,Genes
12645,0.812320,-0.510080,-1.344439,0,Genes
12646,0.455659,0.188667,0.564253,0,Genes
12647,3.529964,-0.144947,-0.740409,0,Genes
12648,0.263259,-2.025705,-0.593299,0,Genes
12649,-0.378266,1.620716,0.369714,0,Genes
12650,-0.217239,2.207708,-0.013749,0,Genes
12651,-0.596209,-0.717933,1.240470,0,Genes
12652,1.151463,-0.624374,-0.732269,0,Genes
12653,-1.581525,0.876629,-3.331805,0,Genes
12654,0.928950,0.166140,-0.212467,0,Genes
12655,0.234728,1.906958,-0.994078,0,Genes
12656,0.484585,0.430929,0.685024,0,Genes
12657,-0.495960,1.951278,0.178963,0,Genes
12658,0.590078,2.005249,2.046718,0,Genes
12659,0.177943,0.437517,0.329280,0,Genes
12660,-1.695638,0.906937,-1.018270,0,Genes
12661,0.050438,0.155390,-1.006015,0,Genes
12662,-0.638830,0.157110,0.650654,0,Genes
12663,-0.917042,-0.798435,-0.490406,0,Genes
12664,-0.375186,0.337827,3.370593,0,Genes
12665,-0.552765,0.190348,0.052523,0,Genes
12666,0.741917,-0.815929,-0.335337,0,Genes
12667,0.514488,1.224449,0.113613,0,Genes
12668,0.609953,0.610889,-0.718120,0,Genes
12669,0.039686,1.403628,-0.956717,0,Genes
12670,-0.061261,0.067861,0.858579,0,Genes
12671,-0.318992,0.930183,-0.283156,0,Genes
12672,1.810945,-1.082542,-0.990447,0,Genes
12673,-0.529798,2.690060,-0.531057,0,Genes
12674,1.144791,0.062266,0.040600,0,Genes
12675,1.225988,0.139952,1.380378,0,Genes
12676,0.444909,1.479510,0.621569,0,Genes
12677,0.330046,-1.512079,-0.274563,0,Genes
12678,0.711344,0.017939,-0.141718,0,Genes
12679,-0.855348,-0.900174,-0.695215,0,Genes
12680,-1.515054,0.521527,0.859411,0,Genes
12681,-2.628422,-0.381780,0.284475,0,Genes
12682,-2.048813,-1.261213,-1.382030,0,Genes
12683,1.536939,-0.516721,0.165855,0,Genes
12684,1.655297,-0.516496,-1.022925,0,Genes
12685,-0.010913,1.808399,1.362908,0,Genes
12686,-2.296018,-0.959502,0.881503,0,Genes
12687,-0.064067,-0.791645,-0.986873,0,Genes
12688,0.352384,-0.847739,-0.394731,0,Genes
12689,0.064814,-0.190810,-1.458037,0,Genes
12690,-1.325736,1.180087,0.032889,0,Genes
12691,-1.052563,0.684881,0.224581,0,Genes
12692,0.120619,-1.384178,-0.551822,0,Genes
12693,1.259731,0.813890,-0.779050,0,Genes
12694,1.118165,0.160406,0.480764,0,Genes
12695,0.169712,1.478475,0.156365,0,Genes
12696,0.422839,1.091343,-0.370629,0,Genes
12697,-0.490102,0.276863,-0.922179,0,Genes
12698,0.888305,-0.457567,-0.503036,0,Genes
12699,-0.396148,-1.280923,1.108460,0,Genes
12700,0.081315,1.272913,-0.126937,0,Genes
12701,-0.134831,-0.581632,2.091337,0,Genes
12702,0.196131,-1.326165,-1.242943,0,Genes
12703,-0.971527,1.322013,-1.034819,0,Genes
12704,-0.241993,0.899615,-1.316164,0,Genes
12705,-0.431144,0.017901,-1.462123,0,Genes
12706,0.944412,2.329105,1.284876,0,Genes
12707,0.190683,-0.707038,-1.097789,0,Genes
12708,0.882900,0.324439,1.140698,0,Genes
12709,-0.547223,-0.463223,-0.824997,0,Genes
12710,-0.969067,0.731959,0.620275,0,Genes
12711,0.118463,0.793509,0.447465,0,Genes
12712,1.530412,-0.157018,0.269272,0,Genes
12713,-1.026595,-0.654390,0.926341,0,Genes
12714,0.492634,0.901558,-0.942757,0,Genes
12715,1.150485,-2.555559,-1.847735,0,Genes
12716,-0.244691,0.663118,-0.854566,0,Genes
12717,1.492384,-0.959089,-0.805044,0,Genes
12718,1.406146,-0.633727,1.305436,0,Genes
12719,1.062380,-0.788259,0.699137,0,Genes
12720,-0.263053,-0.297985,0.581494,0,Genes
12721,1.640009,0.034979,-0.868940,0,Genes
12722,1.275392,-1.054830,0.640946,0,Genes
12723,-1.015146,-0.903624,-0.242250,0,Genes
12724,0.600154,-0.734117,0.782718,0,Genes
12725,0.594285,-1.914278,-0.954050,0,Genes
12726,1.861497,-0.419951,0.403012,0,Genes
12727,1.822411,0.528890,-0.590239,0,Genes
12728,0.096652,2.430433,1.670778,0,Genes
12729,0.616555,0.145492,-0.005632,0,Genes
12730,0.106887,-0.068054,-0.897895,0,Genes
12731,1.329829,-0.284322,-1.058593,0,Genes
12732,0.659368,0.434908,0.206471,0,Genes
12733,-3.176346,0.852669,0.239839,0,Genes
12734,0.258443,-1.016872,-0.050020,0,Genes
12735,-0.479466,0.843771,-0.231278,0,Genes
12736,1.811690,-0.327931,-0.562571,0,Genes
12737,2.799478,-0.090701,-1.362441,0,Genes
12738,-0.363391,-0.742665,1.505589,0,Genes
12739,2.067566,0.374656,0.921836,0,Genes
12740,-0.763633,-0.917967,0.983566,0,Genes
12741,-0.656805,1.442018,-0.821195,0,Genes
12742,1.010979,2.154693,0.244960,0,Genes
12743,1.016173,-1.942560,-0.387952,0,Genes
12744,-2.428395,0.260438,0.487042,0,Genes
12745,1.160926,-0.801720,0.312726,0,Genes
12746,-0.550456,0.044523,-0.936855,0,Genes
12747,-1.485336,-0.029260,1.704574,0,Genes
12748,-0.608784,0.334387,-0.479646,0,Genes
12749,-1.794714,1.808689,1.780912,0,Genes
12750,0.056335,0.633067,0.244828,0,Genes
12751,0.071965,1.497847,0.610597,0,Genes
12752,1.348357,-0.687224,1.282828,0,Genes
12753,-1.195392,2.660996,-0.254793,0,Genes
12754,0.732379,1.194732,0.748839,0,Genes
12755,-0.750661,1.212336,-0.952149,0,Genes
12756,0.329323,-1.796019,1.244438,0,Genes
12757,-0.635109,-1.434731,-0.707346,0,Genes
12758,0.532282,0.816230,0.274786,0,Genes
12759,-1.987550,-0.096770,-0.535482,0,Genes
12760,-0.444463,0.228927,-0.485745,0,Genes
12761,2.160903,1.654223,-1.791353,0,Genes
12762,0.218876,-0.764936,1.986900,0,Genes
12763,-0.657445,-0.484204,1.961838,0,Genes
12764,-2.196172,0.880419,-2.345618,0,Genes
12765,3.624994,0.888693,0.940901,0,Genes
12766,-1.393781,-1.049095,0.221119,0,Genes
12767,0.656479,0.155759,-1.504084,0,Genes
12768,0.827764,0.620061,-1.366902,0,Genes
12769,0.158817,0.218563,1.238761,0,Genes
12770,0.856763,-0.904876,0.907515,0,Genes
12771,1.450296,-1.843547,0.964060,0,Genes
12772,-0.154780,-0.800590,1.366673,0,Genes
12773,2.249904,0.393085,1.254926,0,Genes
12774,-0.555218,-1.251853,-0.931129,0,Genes
12775,-1.588817,0.276244,0.694322,0,Genes
12776,-0.363839,0.637110,1.124853,0,Genes
12777,-0.131413,-0.906262,-3.173715,0,Genes
12778,0.176264,1.300209,1.722921,0,Genes
12779,-0.543135,-0.922482,1.752336,0,Genes
12780,-0.254953,0.019443,0.585684,0,Genes
12781,0.339563,0.734519,0.293237,0,Genes
12782,-0.815043,-1.229111,0.213528,0,Genes
12783,-1.720369,1.948311,-1.254686,0,Genes
12784,0.410071,-0.314476,-0.945668,0,Genes
12785,0.178624,-0.795451,1.207435,0,Genes
12786,-0.393171,2.846049,-1.515150,0,Genes
12787,0.106181,0.552213,1.050578,0,Genes
12788,-0.347297,1.151050,0.053878,0,Genes
12789,1.023469,-0.487393,-1.567723,0,Genes
12790,-2.908068,-1.399881,0.606902,0,Genes
12791,-0.136181,0.135294,-0.813420,0,Genes
12792,0.721131,-1.995371,0.655130,0,Genes
12793,-1.089604,0.306656,0.257179,0,Genes
12794,0.244281,1.703166,1.946476,0,Genes
12795,-1.910194,0.928257,0.648354,0,Genes
12796,-1.328321,-0.302198,-2.736802,0,Genes
12797,1.200212,-2.795877,-0.707505,0,Genes
12798,-1.203850,-1.223511,-1.055675,0,Genes
12799,0.203312,-0.846489,1.574615,0,Genes
12800,2.520070,0.925726,-0.039723,0,Genes
12801,2.092145,2.574861,2.013652,0,Genes
12802,-0.153678,0.097296,-0.454761,0,Genes
12803,-0.161525,-0.346960,-1.119703,0,Genes
12804,-0.328551,0.186693,-0.025164,0,Genes
12805,-0.638794,0.330580,-1.722212,0,Genes
12806,-0.769792,0.481814,0.339840,0,Genes
12807,-1.495573,-0.632939,-0.959767,0,Genes
12808,1.318248,1.094940,1.343821,0,Genes
12809,0.013001,-0.323722,-0.309923,0,Genes
12810,-1.523128,-0.278772,-0.855699,0,Genes
12811,2.882891,-0.438928,-0.136447,0,Genes
12812,0.659814,0.370897,-2.335338,0,Genes
12813,-1.958425,-0.070259,0.303654,0,Genes
12814,1.019582,-0.637443,0.951728,0,Genes
12815,0.039299,0.438858,1.380818,0,Genes
12816,-1.973204,-0.256728,-1.267375,0,Genes
12817,0.333046,-3.632748,-1.087106,0,Genes
12818,-0.493962,-0.622924,1.472616,0,Genes
12819,-1.489248,-1.369564,-3.137810,0,Genes
12820,0.580146,0.980643,-0.576417,0,Genes
12821,0.205820,0.506987,-0.110002,0,Genes
12822,1.810262,0.751795,-0.668323,0,Genes
12823,-0.258548,-0.113823,-0.090125,0,Genes
12824,0.209190,-0.173457,-0.448468,0,Genes
12825,-0.430463,2.112655,0.531798,0,Genes
12826,0.470679,-0.308808,-1.470877,0,Genes
12827,1.200876,-1.003578,-0.682575,0,Genes
12828,-0.495946,0.267326,-0.821960,0,Genes
12829,-0.194872,0.873989,-2.829433,0,Genes
12830,1.384415,1.049517,0.794776,0,Genes
12831,-0.402070,0.996691,-0.065775,0,Genes
12832,-3.295467,-0.703510,2.282239,0,Genes
12833,1.906134,-2.481022,0.584149,0,Genes
12834,-2.373236,-1.918750,0.553993,0,Genes
12835,1.311548,0.402015,0.537732,0,Genes
12836,0.860434,-0.216930,2.369464,0,Genes
12837,0.016207,2.120377,-1.725154,0,Genes
12838,-0.506618,0.558929,0.204962,0,Genes
12839,-1.567350,0.774888,0.219770,0,Genes
12840,-1.868315,-0.172510,-0.595334,0,Genes
12841,0.259239,-1.066596,1.140545,0,Genes
12842,-0.003323,1.036600,0.514561,0,Genes
12843,-1.682482,-0.257196,-1.166555,0,Genes
12844,-1.970740,1.463548,0.242032,0,Genes
12845,-0.528755,-0.734421,-1.171966,0,Genes
12846,-1.089335,-0.163493,-1.007289,0,Genes
12847,1.017976,-0.059870,-1.080805,0,Genes
12848,-0.634675,-0.222614,2.644732,0,Genes
12849,1.517172,-0.016849,0.935650,0,Genes
12850,-2.484716,0.161727,1.158522,0,Genes
12851,-0.869607,0.122677,1.019640,0,Genes
12852,-1.152917,0.880827,0.343004,0,Genes
12853,-0.769327,-0.049988,-0.405113,0,Genes
12854,-0.381648,0.327084,0.600912,0,Genes
12855,0.092013,1.486744,1.890093,0,Genes
12856,0.048598,-0.260478,-0.231339,0,Genes
12857,0.770019,0.976795,0.019378,0,Genes
12858,0.052819,0.590824,-0.319869,0,Genes
12859,-1.112791,-1.167686,-1.017261,0,Genes
12860,1.491176,-0.440168,-0.491854,0,Genes
12861,0.266828,-1.714633,0.409678,0,Genes
12862,-1.922604,-0.023076,0.310941,0,Genes
12863,3.005037,0.704151,0.762848,0,Genes
12864,-0.548037,-0.753280,1.056709,0,Genes
12865,1.048764,0.125629,-2.608161,0,Genes
12866,-0.429036,-1.672504,0.220243,0,Genes
12867,0.079784,0.266756,-0.749959,0,Genes
12868,1.435892,0.197937,2.176668,0,Genes
12869,0.687528,0.686510,-0.790376,0,Genes
12870,1.219464,0.636919,-0.692776,0,Genes
12871,1.721590,-0.481408,-1.230134,0,Genes
12872,-1.582010,0.918769,-0.835908,0,Genes
12873,0.986358,0.208199,1.822412,0,Genes
12874,-0.314430,1.755218,-2.260113,0,Genes
12875,-1.886197,1.798011,0.088831,0,Genes
12876,0.555807,-0.692293,0.734421,0,Genes
12877,-0.024848,-1.507459,0.670324,0,Genes
12878,-0.118334,-0.220077,-0.328735,0,Genes
12879,-0.760047,-0.188656,2.541830,0,Genes
12880,-0.352065,-1.447724,0.271156,0,Genes
12881,0.650611,-0.208088,-0.098376,0,Genes
12882,1.390533,-0.377988,1.240587,0,Genes
12883,-0.190799,-0.283629,0.766457,0,Genes
12884,-0.719433,-1.095669,-0.448080,0,Genes
12885,-0.040709,-0.848890,0.590703,0,Genes
12886,-0.530675,1.397572,0.348822,0,Genes
12887,-1.662759,-0.169199,-0.839748,0,Genes
12888,0.906042,0.027816,0.737665,0,Genes
12889,-0.029853,1.974417,1.749202,0,Genes
12890,0.513615,0.668227,-0.368004,0,Genes
12891,-0.192665,2.141650,-1.714257,0,Genes
12892,1.970278,1.076638,0.763883,0,Genes
12893,1.029597,-0.536251,0.873803,0,Genes
12894,-1.431669,0.008301,1.723249,0,Genes
12895,-0.104642,-0.802224,0.957780,0,Genes
12896,-3.093445,1.556882,-0.583217,0,Genes
12897,-0.966253,0.016959,-0.318773,0,Genes
12898,0.314187,0.022499,-0.649389,0,Genes
12899,1.062911,-0.928213,1.550341,0,Genes
12900,0.682937,0.639051,-0.472528,0,Genes
12901,-0.925256,-1.237014,-0.955343,0,Genes
12902,1.201427,-0.451225,-1.900618,0,Genes
12903,-0.618575,1.380693,0.641775,0,Genes
12904,0.250242,0.518654,-0.419268,0,Genes
12905,0.470484,2.055236,0.455419,0,Genes
12906,-0.585316,0.539958,-2.138715,0,Genes
12907,0.688266,0.137472,0.210238,0,Genes
12908,-0.728828,0.667430,-0.184134,0,Genes
12909,1.625982,0.102385,-0.589325,0,Genes
12910,0.098689,-2.429673,2.905077,0,Genes
12911,0.655518,0.024744,0.963611,0,Genes
12912,-0.055057,-2.390537,1.337947,0,Genes
12913,-0.143411,0.266806,-0.185144,0,Genes
12914,-0.498830,-0.907631,-0.889596,0,Genes
12915,0.804794,1.148365,-0.646449,0,Genes
12916,-1.106711,-0.454117,-0.049072,0,Genes
12917,-0.294023,0.839702,0.454513,0,Genes
12918,-0.053914,0.538049,-0.279785,0,Genes
12919,0.618828,-0.567144,-0.368952,0,Genes
12920,1.617215,0.405104,1.272527,0,Genes
12921,1.365114,1.354077,-2.113861,0,Genes
12922,0.535389,0.988339,-2.029166,0,Genes
12923,1.480389,-0.267199,1.964889,0,Genes
12924,1.164465,-2.422937,0.226874,0,Genes
12925,0.618912,-0.886540,0.983653,0,Genes
12926,0.227805,0.881858,1.319150,0,Genes
12927,0.505384,-1.948670,-1.039913,0,Genes
12928,-0.634440,-0.793951,-0.451884,0,Genes
12929,-0.895524,-0.691218,0.904605,0,Genes
12930,-0.128288,-1.507622,-1.107092,0,Genes
12931,0.373824,-2.393940,0.751095,0,Genes
12932,0.795173,-1.502327,0.050936,0,Genes
12933,-2.492869,0.441443,0.494577,0,Genes
12934,0.250258,0.666298,0.398964,0,Genes
12935,0.286746,0.049743,-0.110008,0,Genes
12936,0.738834,-0.188561,0.961575,0,Genes
12937,-0.183189,-1.150950,0.146645,0,Genes
12938,0.014814,0.449423,-0.749776,0,Genes
12939,-1.027303,0.511396,-0.477680,0,Genes
12940,-0.484495,1.093379,1.014316,0,Genes
12941,-0.779394,-1.135271,0.229136,0,Genes
12942,-0.594551,-1.518008,0.536789,0,Genes
12943,-1.015715,-0.506108,-2.383640,0,Genes
12944,1.929442,0.573456,-0.058804,0,Genes
12945,0.960220,0.005538,-1.184274,0,Genes
12946,-0.784349,0.563401,-0.308281,0,Genes
12947,-1.143501,0.687994,-0.266401,0,Genes
12948,-1.863325,0.840545,-0.609275,0,Genes
12949,0.709262,1.093072,0.066196,0,Genes
12950,0.831172,0.739900,0.006400,0,Genes
12951,2.199679,1.521970,-1.007821,0,Genes
12952,-0.022358,-1.844099,0.213379,0,Genes
12953,0.382660,0.533216,-1.772503,0,Genes
12954,0.253055,0.208124,0.195307,0,Genes
12955,-0.755670,1.743775,1.108491,0,Genes
12956,-0.900964,-0.995863,-0.577685,0,Genes
12957,1.455923,2.079300,0.122618,0,Genes
12958,-0.287738,-1.756227,0.178645,0,Genes
12959,-0.187957,-0.655478,-0.157125,0,Genes
12960,-0.786427,1.696266,0.744849,0,Genes
12961,-1.565013,0.937824,1.201714,0,Genes
12962,2.382687,-0.272378,-1.390103,0,Genes
12963,-0.378566,-1.093978,0.130451,0,Genes
12964,-2.293170,1.989183,-1.344168,0,Genes
12965,1.587570,1.663806,2.180235,0,Genes
12966,1.430689,-0.960089,0.755522,0,Genes
12967,1.698137,0.309260,0.425211,0,Genes
12968,1.375579,-0.043736,1.877951,0,Genes
12969,-0.319800,-0.056704,-2.289382,0,Genes
12970,0.644118,-0.182560,0.835271,0,Genes
12971,2.492471,0.650988,1.469793,0,Genes
12972,-1.705590,0.448041,-0.018670,0,Genes
12973,0.278769,-0.669391,0.300872,0,Genes
12974,-0.625440,0.182109,-1.429988,0,Genes
12975,-1.077132,0.067746,0.859456,0,Genes
12976,0.698587,0.886065,-0.561314,0,Genes
12977,-0.271377,-0.741685,-0.440441,0,Genes
12978,0.963042,-2.156691,-0.951652,0,Genes
12979,-2.949046,-1.943258,-1.474587,0,Genes
12980,0.236994,-0.829229,-0.920403,0,Genes
12981,-0.128166,0.318923,0.402288,0,Genes
12982,0.061667,-1.230564,-0.665626,0,Genes
12983,-0.478062,-0.459583,-0.088436,0,Genes
12984,-2.016791,-0.114622,-0.921576,0,Genes
12985,-0.378603,-1.309648,-0.766976,0,Genes
12986,0.948672,0.676996,0.979894,0,Genes
12987,-0.403156,-0.384548,0.753882,0,Genes
12988,0.853071,0.807378,-0.681242,0,Genes
12989,-0.926498,-3.232423,1.568178,0,Genes
12990,-0.923715,-0.228608,1.543301,0,Genes
12991,0.647636,0.479556,1.610310,0,Genes
12992,1.575828,-1.468604,1.107997,0,Genes
12993,1.477542,0.455679,0.537547,0,Genes
12994,0.303406,0.538150,-0.709608,0,Genes
12995,-1.344033,-0.207913,0.060368,0,Genes
12996,-0.084741,0.025420,0.195542,0,Genes
12997,-1.030617,-0.047905,0.020822,0,Genes
12998,-2.113948,-0.941831,0.095357,0,Genes
12999,0.642595,0.384593,-0.701020,0,Genes
13000,-0.937929,1.707585,0.085399,0,Genes
13001,0.589696,-0.655663,1.294874,0,Genes
13002,-0.254047,-2.648970,-0.266878,0,Genes
13003,1.169138,-1.703014,1.295479,0,Genes
13004,-1.275493,1.255579,1.031963,0,Genes
13005,-0.547325,-0.296105,-0.438697,0,Genes
13006,-1.492212,0.261751,-0.447935,0,Genes
13007,0.648547,-1.005602,-1.791447,0,Genes
13008,1.104483,-0.258576,-0.872535,0,Genes
13009,-1.771451,-0.581047,0.074532,0,Genes
13010,-1.879774,0.424771,-1.775752,0,Genes
13011,-0.332164,-1.276599,-2.193703,0,Genes
13012,-0.976872,2.918013,-2.194780,0,Genes
13013,-0.886962,1.041414,-0.442892,0,Genes
13014,-0.070429,0.384154,-0.441672,0,Genes
13015,1.526114,2.973863,0.832345,0,Genes
13016,0.203787,0.430374,1.140805,0,Genes
13017,-1.545544,-1.152842,-2.311357,0,Genes
13018,0.908272,-0.731348,-0.733796,0,Genes
13019,-0.400021,-2.302784,1.048490,0,Genes
13020,-0.212697,-0.106016,-0.016552,0,Genes
13021,-0.471803,0.092170,1.098353,0,Genes
13022,-0.482283,-0.339323,1.895408,0,Genes
13023,-2.111357,-0.682529,0.329322,0,Genes
13024,1.004207,1.315642,-1.467720,0,Genes
13025,-0.629031,1.050906,0.057179,0,Genes
13026,-0.765390,0.320742,0.693081,0,Genes
13027,0.200818,1.043635,1.410262,0,Genes
13028,-0.257028,0.362886,-0.441066,0,Genes
